Date;Time;DateTime;TTV;Thickness;SawGroove;SawEdge;SawStep;LastEmptying;OutSixSigma;WafersProduction;SiliciumType
13/01/2017;00:00;13/01/2017 00:00;103;262;169;37;0;12/01/2017;1;448000;Mono
13/01/2017;01:00;13/01/2017 01:00;30;263;167;38;0;13/01/2017;0;450000;Mono
13/01/2017;02:00;13/01/2017 02:00;30;263;168;39;0;13/01/2017;0;452000;Mono
13/01/2017;03:00;13/01/2017 03:00;31;263;176;40;0;13/01/2017;0;453000;Mono
13/01/2017;04:00;13/01/2017 04:00;32;263;172;41;0;13/01/2017;0;454000;Mono
13/01/2017;05:00;13/01/2017 05:00;33;263;175;42;0;13/01/2017;0;455000;Mono
13/01/2017;06:00;13/01/2017 06:00;34;263;166;43;0;13/01/2017;0;456000;Mono
13/01/2017;07:00;13/01/2017 07:00;36;263;165;44;0;13/01/2017;0;458000;Mono
13/01/2017;08:00;13/01/2017 08:00;38;263;162;45;0;13/01/2017;0;459000;Mono
13/01/2017;09:00;13/01/2017 09:00;40;263;163;46;0;13/01/2017;0;460000;Mono
13/01/2017;10:00;13/01/2017 10:00;42;263;163;47;0;13/01/2017;0;461000;Mono
13/01/2017;11:00;13/01/2017 11:00;45;263;166;48;0;13/01/2017;0;463000;Mono
13/01/2017;12:00;13/01/2017 12:00;48;263;169;49;0;13/01/2017;0;465000;Mono
13/01/2017;13:00;13/01/2017 13:00;51;263;168;50;0;13/01/2017;0;466000;Mono
13/01/2017;14:00;13/01/2017 14:00;54;263;161;51;0;13/01/2017;0;467000;Mono
13/01/2017;15:00;13/01/2017 15:00;58;263;165;52;0;13/01/2017;0;468000;Mono
13/01/2017;16:00;13/01/2017 16:00;62;263;163;53;0;13/01/2017;0;470000;Mono
13/01/2017;17:00;13/01/2017 17:00;66;263;165;54;0;13/01/2017;0;472000;Mono
13/01/2017;18:00;13/01/2017 18:00;70;263;160;55;0;13/01/2017;0;473000;Mono
13/01/2017;19:00;13/01/2017 19:00;75;263;157;56;0;13/01/2017;0;475000;Mono
13/01/2017;20:00;13/01/2017 20:00;80;263;165;57;0;13/01/2017;0;477000;Mono
13/01/2017;21:00;13/01/2017 21:00;85;263;163;58;0;13/01/2017;0;479000;Mono
13/01/2017;22:00;13/01/2017 22:00;90;263;168;59;0;13/01/2017;0;480000;Mono
13/01/2017;23:00;13/01/2017 23:00;96;263;167;60;0;13/01/2017;1;481000;Mono
14/01/2017;00:00;14/01/2017 00:00;102;263;164;61;0;13/01/2017;1;483000;Mono
14/01/2017;01:00;14/01/2017 01:00;32;264;157;62;0;14/01/2017;0;484000;Mono
14/01/2017;02:00;14/01/2017 02:00;32;264;158;63;0;14/01/2017;0;485000;Mono
14/01/2017;03:00;14/01/2017 03:00;33;264;154;64;0;14/01/2017;0;487000;Mono
14/01/2017;04:00;14/01/2017 04:00;34;264;147;65;0;14/01/2017;0;488000;Mono
14/01/2017;05:00;14/01/2017 05:00;35;264;152;66;0;14/01/2017;0;490000;Mono
14/01/2017;06:00;14/01/2017 06:00;36;264;156;67;0;14/01/2017;0;491000;Mono
14/01/2017;07:00;14/01/2017 07:00;38;264;153;68;0;14/01/2017;0;493000;Mono
14/01/2017;08:00;14/01/2017 08:00;40;264;153;69;0;14/01/2017;0;494000;Mono
14/01/2017;09:00;14/01/2017 09:00;42;264;160;70;0;14/01/2017;0;496000;Mono
14/01/2017;10:00;14/01/2017 10:00;44;264;165;71;0;14/01/2017;0;497000;Mono
14/01/2017;11:00;14/01/2017 11:00;47;264;165;72;0;14/01/2017;0;499000;Mono
14/01/2017;12:00;14/01/2017 12:00;50;264;167;71;0;14/01/2017;0;500000;Mono
14/01/2017;13:00;14/01/2017 13:00;53;264;167;70;0;14/01/2017;0;501000;Mono
14/01/2017;14:00;14/01/2017 14:00;56;264;168;69;0;14/01/2017;0;503000;Mono
14/01/2017;15:00;14/01/2017 15:00;60;264;164;68;0;14/01/2017;0;504000;Mono
14/01/2017;16:00;14/01/2017 16:00;64;264;164;67;0;14/01/2017;0;505000;Mono
14/01/2017;17:00;14/01/2017 17:00;68;264;171;66;0;14/01/2017;0;506000;Mono
14/01/2017;18:00;14/01/2017 18:00;72;264;167;65;0;14/01/2017;0;507000;Mono
14/01/2017;19:00;14/01/2017 19:00;77;264;173;64;0;14/01/2017;0;508000;Mono
14/01/2017;20:00;14/01/2017 20:00;82;264;181;63;0;14/01/2017;0;509000;Mono
14/01/2017;21:00;14/01/2017 21:00;87;264;183;62;0;14/01/2017;0;510000;Mono
14/01/2017;22:00;14/01/2017 22:00;92;264;178;61;0;14/01/2017;0;511000;Mono
14/01/2017;23:00;14/01/2017 23:00;98;264;176;60;0;14/01/2017;1;513000;Mono
15/01/2017;00:00;15/01/2017 00:00;104;264;173;59;0;14/01/2017;1;515000;Mono
15/01/2017;01:00;15/01/2017 01:00;30;265;177;58;0;15/01/2017;0;517000;Mono
15/01/2017;02:00;15/01/2017 02:00;30;265;172;57;0;15/01/2017;0;518000;Mono
15/01/2017;03:00;15/01/2017 03:00;31;265;179;56;0;15/01/2017;0;520000;Mono
15/01/2017;04:00;15/01/2017 04:00;32;265;180;55;0;15/01/2017;0;522000;Mono
15/01/2017;05:00;15/01/2017 05:00;33;265;179;54;0;15/01/2017;0;523000;Mono
15/01/2017;06:00;15/01/2017 06:00;34;265;182;53;0;15/01/2017;0;525000;Mono
15/01/2017;07:00;15/01/2017 07:00;36;265;182;52;0;15/01/2017;0;526000;Mono
15/01/2017;08:00;15/01/2017 08:00;38;265;183;51;0;15/01/2017;0;528000;Mono
15/01/2017;09:00;15/01/2017 09:00;40;265;181;50;0;15/01/2017;0;530000;Mono
15/01/2017;10:00;15/01/2017 10:00;42;265;181;49;0;15/01/2017;0;531000;Mono
15/01/2017;11:00;15/01/2017 11:00;45;265;179;48;0;15/01/2017;0;533000;Mono
15/01/2017;12:00;15/01/2017 12:00;48;265;172;47;0;15/01/2017;0;535000;Mono
15/01/2017;13:00;15/01/2017 13:00;51;265;169;46;0;15/01/2017;0;537000;Mono
15/01/2017;14:00;15/01/2017 14:00;54;265;166;45;0;15/01/2017;0;538000;Mono
15/01/2017;15:00;15/01/2017 15:00;58;265;163;44;0;15/01/2017;0;539000;Mono
15/01/2017;16:00;15/01/2017 16:00;62;265;169;43;0;15/01/2017;0;540000;Mono
15/01/2017;17:00;15/01/2017 17:00;66;265;167;42;0;15/01/2017;0;541000;Mono
15/01/2017;18:00;15/01/2017 18:00;70;265;171;41;0;15/01/2017;0;543000;Mono
15/01/2017;19:00;15/01/2017 19:00;75;265;175;40;0;15/01/2017;0;545000;Mono
15/01/2017;20:00;15/01/2017 20:00;80;265;176;39;0;15/01/2017;0;547000;Mono
15/01/2017;21:00;15/01/2017 21:00;85;265;177;38;0;15/01/2017;0;548000;Mono
15/01/2017;22:00;15/01/2017 22:00;90;265;175;37;0;15/01/2017;0;549000;Mono
15/01/2017;23:00;15/01/2017 23:00;96;265;180;36;0;15/01/2017;1;550000;Mono
16/01/2017;00:00;16/01/2017 00:00;102;265;180;35;0;15/01/2017;1;551000;Mono
16/01/2017;01:00;16/01/2017 01:00;32;266;186;34;0;16/01/2017;0;552000;Mono
16/01/2017;02:00;16/01/2017 02:00;32;266;190;33;0;16/01/2017;0;553000;Mono
16/01/2017;03:00;16/01/2017 03:00;33;266;199;32;0;16/01/2017;0;554000;Mono
16/01/2017;04:00;16/01/2017 04:00;34;266;208;31;0;16/01/2017;0;556000;Mono
16/01/2017;05:00;16/01/2017 05:00;35;266;204;30;0;16/01/2017;0;558000;Mono
16/01/2017;06:00;16/01/2017 06:00;36;266;212;29;0;16/01/2017;0;560000;Mono
16/01/2017;07:00;16/01/2017 07:00;38;266;212;28;0;16/01/2017;0;562000;Mono
16/01/2017;08:00;16/01/2017 08:00;40;266;216;27;0;16/01/2017;0;564000;Mono
16/01/2017;09:00;16/01/2017 09:00;42;266;217;26;0;16/01/2017;0;565000;Mono
16/01/2017;10:00;16/01/2017 10:00;44;266;220;25;0;16/01/2017;0;567000;Mono
16/01/2017;11:00;16/01/2017 11:00;47;266;221;24;0;16/01/2017;0;568000;Mono
16/01/2017;12:00;16/01/2017 12:00;50;266;220;23;0;16/01/2017;0;570000;Mono
16/01/2017;13:00;16/01/2017 13:00;53;266;212;22;0;16/01/2017;0;572000;Mono
16/01/2017;14:00;16/01/2017 14:00;56;266;214;21;0;16/01/2017;0;574000;Mono
16/01/2017;15:00;16/01/2017 15:00;60;266;215;20;0;16/01/2017;0;576000;Mono
16/01/2017;16:00;16/01/2017 16:00;64;266;210;19;0;16/01/2017;0;577000;Mono
16/01/2017;17:00;16/01/2017 17:00;68;266;204;18;0;16/01/2017;0;579000;Mono
16/01/2017;18:00;16/01/2017 18:00;72;266;196;17;0;16/01/2017;0;580000;Mono
16/01/2017;19:00;16/01/2017 19:00;77;266;205;16;0;16/01/2017;0;581000;Mono
16/01/2017;20:00;16/01/2017 20:00;82;266;209;15;0;16/01/2017;0;582000;Mono
16/01/2017;21:00;16/01/2017 21:00;87;266;201;14;0;16/01/2017;0;583000;Mono
16/01/2017;22:00;16/01/2017 22:00;92;266;199;13;0;16/01/2017;0;585000;Mono
16/01/2017;23:00;16/01/2017 23:00;98;266;196;12;0;16/01/2017;1;587000;Mono
17/01/2017;00:00;17/01/2017 00:00;104;266;197;11;0;16/01/2017;1;588000;Mono
17/01/2017;01:00;17/01/2017 01:00;32;267;201;10;0;17/01/2017;0;589000;Mono
17/01/2017;02:00;17/01/2017 02:00;32;267;203;9;0;17/01/2017;0;591000;Mono
17/01/2017;03:00;17/01/2017 03:00;33;267;209;8;0;17/01/2017;0;592000;Mono
17/01/2017;04:00;17/01/2017 04:00;34;267;209;7;0;17/01/2017;0;594000;Mono
17/01/2017;05:00;17/01/2017 05:00;35;267;211;6;0;17/01/2017;0;595000;Mono
17/01/2017;06:00;17/01/2017 06:00;36;267;208;5;0;17/01/2017;0;596000;Mono
17/01/2017;07:00;17/01/2017 07:00;38;267;204;4;0;17/01/2017;0;598000;Mono
17/01/2017;08:00;17/01/2017 08:00;40;267;201;5;0;17/01/2017;0;600000;Mono
17/01/2017;09:00;17/01/2017 09:00;42;267;199;6;0;17/01/2017;0;602000;Mono
17/01/2017;10:00;17/01/2017 10:00;44;267;195;7;0;17/01/2017;0;603000;Mono
17/01/2017;11:00;17/01/2017 11:00;47;267;197;8;0;17/01/2017;0;605000;Mono
17/01/2017;12:00;17/01/2017 12:00;50;267;202;9;0;17/01/2017;0;606000;Mono
17/01/2017;13:00;17/01/2017 13:00;53;267;202;10;0;17/01/2017;0;608000;Mono
17/01/2017;14:00;17/01/2017 14:00;56;267;202;11;0;17/01/2017;0;609000;Mono
17/01/2017;15:00;17/01/2017 15:00;60;267;201;12;0;17/01/2017;0;610000;Mono
17/01/2017;16:00;17/01/2017 16:00;64;267;196;13;0;17/01/2017;0;611000;Mono
17/01/2017;17:00;17/01/2017 17:00;68;267;200;14;0;17/01/2017;0;612000;Mono
17/01/2017;18:00;17/01/2017 18:00;72;267;203;15;0;17/01/2017;0;614000;Mono
17/01/2017;19:00;17/01/2017 19:00;77;267;204;16;0;17/01/2017;0;616000;Mono
17/01/2017;20:00;17/01/2017 20:00;82;267;207;17;0;17/01/2017;0;618000;Mono
17/01/2017;21:00;17/01/2017 21:00;87;267;209;18;0;17/01/2017;0;620000;Mono
17/01/2017;22:00;17/01/2017 22:00;92;267;215;19;0;17/01/2017;0;622000;Mono
17/01/2017;23:00;17/01/2017 23:00;98;267;210;20;0;17/01/2017;1;624000;Mono
18/01/2017;00:00;18/01/2017 00:00;104;267;215;21;0;17/01/2017;1;625000;Mono
18/01/2017;01:00;18/01/2017 01:00;30;268;220;22;0;18/01/2017;0;627000;Mono
18/01/2017;02:00;18/01/2017 02:00;30;268;226;23;0;18/01/2017;0;628000;Mono
18/01/2017;03:00;18/01/2017 03:00;31;268;220;24;0;18/01/2017;0;630000;Mono
18/01/2017;04:00;18/01/2017 04:00;32;268;222;25;0;18/01/2017;0;632000;Mono
18/01/2017;05:00;18/01/2017 05:00;33;268;225;26;0;18/01/2017;0;633000;Mono
18/01/2017;06:00;18/01/2017 06:00;34;268;232;27;0;18/01/2017;0;634000;Mono
18/01/2017;07:00;18/01/2017 07:00;36;268;234;28;0;18/01/2017;0;636000;Mono
18/01/2017;08:00;18/01/2017 08:00;38;268;232;29;0;18/01/2017;0;637000;Mono
18/01/2017;09:00;18/01/2017 09:00;40;268;234;30;0;18/01/2017;0;639000;Mono
18/01/2017;10:00;18/01/2017 10:00;42;268;236;31;0;18/01/2017;0;641000;Mono
18/01/2017;11:00;18/01/2017 11:00;45;268;232;32;0;18/01/2017;0;643000;Mono
18/01/2017;12:00;18/01/2017 12:00;48;268;227;33;0;18/01/2017;0;645000;Mono
18/01/2017;13:00;18/01/2017 13:00;51;268;224;34;0;18/01/2017;0;647000;Mono
18/01/2017;14:00;18/01/2017 14:00;54;268;222;35;0;18/01/2017;0;649000;Mono
18/01/2017;15:00;18/01/2017 15:00;58;268;219;36;0;18/01/2017;0;651000;Mono
18/01/2017;16:00;18/01/2017 16:00;62;268;222;37;0;18/01/2017;0;652000;Mono
18/01/2017;17:00;18/01/2017 17:00;66;268;228;38;0;18/01/2017;0;653000;Mono
18/01/2017;18:00;18/01/2017 18:00;70;268;232;39;0;18/01/2017;0;655000;Mono
18/01/2017;19:00;18/01/2017 19:00;75;268;237;40;0;18/01/2017;0;656000;Mono
18/01/2017;20:00;18/01/2017 20:00;80;268;237;41;0;18/01/2017;0;658000;Mono
18/01/2017;21:00;18/01/2017 21:00;85;268;237;42;0;18/01/2017;0;659000;Mono
18/01/2017;22:00;18/01/2017 22:00;90;268;235;43;0;18/01/2017;0;661000;Mono
18/01/2017;23:00;18/01/2017 23:00;96;268;241;44;0;18/01/2017;1;663000;Mono
19/01/2017;00:00;19/01/2017 00:00;102;268;237;45;0;18/01/2017;1;664000;Mono
19/01/2017;01:00;19/01/2017 01:00;31;269;241;46;0;19/01/2017;0;665000;Mono
19/01/2017;02:00;19/01/2017 02:00;31;269;238;47;0;19/01/2017;0;667000;Mono
19/01/2017;03:00;19/01/2017 03:00;32;269;239;48;0;19/01/2017;0;668000;Mono
19/01/2017;04:00;19/01/2017 04:00;33;269;241;49;0;19/01/2017;0;669000;Mono
19/01/2017;05:00;19/01/2017 05:00;34;269;236;50;0;19/01/2017;0;670000;Mono
19/01/2017;06:00;19/01/2017 06:00;35;269;236;51;0;19/01/2017;0;672000;Mono
19/01/2017;07:00;19/01/2017 07:00;37;269;243;52;0;19/01/2017;0;674000;Mono
19/01/2017;08:00;19/01/2017 08:00;39;269;243;53;0;19/01/2017;0;676000;Mono
19/01/2017;09:00;19/01/2017 09:00;41;269;236;54;0;19/01/2017;0;678000;Mono
19/01/2017;10:00;19/01/2017 10:00;43;269;236;55;0;19/01/2017;0;680000;Mono
19/01/2017;11:00;19/01/2017 11:00;46;269;242;56;0;19/01/2017;0;681000;Mono
19/01/2017;12:00;19/01/2017 12:00;49;269;245;57;0;19/01/2017;0;683000;Mono
19/01/2017;13:00;19/01/2017 13:00;52;269;240;58;0;19/01/2017;0;685000;Mono
19/01/2017;14:00;19/01/2017 14:00;55;269;239;59;0;19/01/2017;0;687000;Mono
19/01/2017;15:00;19/01/2017 15:00;59;269;244;60;0;19/01/2017;0;688000;Mono
19/01/2017;16:00;19/01/2017 16:00;63;269;242;61;0;19/01/2017;0;689000;Mono
19/01/2017;17:00;19/01/2017 17:00;67;269;249;62;0;19/01/2017;0;690000;Mono
19/01/2017;18:00;19/01/2017 18:00;71;269;244;63;0;19/01/2017;0;691000;Mono
19/01/2017;19:00;19/01/2017 19:00;76;269;248;64;0;19/01/2017;0;692000;Mono
19/01/2017;20:00;19/01/2017 20:00;81;269;242;65;0;19/01/2017;0;693000;Mono
19/01/2017;21:00;19/01/2017 21:00;86;269;240;66;0;19/01/2017;0;694000;Mono
19/01/2017;22:00;19/01/2017 22:00;91;269;233;67;0;19/01/2017;0;696000;Mono
19/01/2017;23:00;19/01/2017 23:00;97;269;237;68;0;19/01/2017;1;697000;Mono
20/01/2017;00:00;20/01/2017 00:00;103;269;238;69;0;19/01/2017;1;699000;Mono
20/01/2017;01:00;20/01/2017 01:00;32;270;237;68;0;20/01/2017;0;701000;Mono
20/01/2017;02:00;20/01/2017 02:00;32;270;234;67;0;20/01/2017;0;702000;Mono
20/01/2017;03:00;20/01/2017 03:00;33;270;240;66;0;20/01/2017;0;703000;Mono
20/01/2017;04:00;20/01/2017 04:00;34;270;242;65;0;20/01/2017;0;704000;Mono
20/01/2017;05:00;20/01/2017 05:00;35;270;245;64;0;20/01/2017;0;705000;Mono
20/01/2017;06:00;20/01/2017 06:00;36;270;247;63;0;20/01/2017;0;707000;Mono
20/01/2017;07:00;20/01/2017 07:00;38;270;247;62;0;20/01/2017;0;708000;Mono
20/01/2017;08:00;20/01/2017 08:00;40;270;248;61;0;20/01/2017;0;710000;Mono
20/01/2017;09:00;20/01/2017 09:00;42;270;249;60;0;20/01/2017;0;711000;Mono
20/01/2017;10:00;20/01/2017 10:00;44;270;248;59;0;20/01/2017;0;712000;Mono
20/01/2017;11:00;20/01/2017 11:00;47;270;243;58;0;20/01/2017;0;714000;Mono
20/01/2017;12:00;20/01/2017 12:00;50;270;245;57;0;20/01/2017;0;715000;Mono
20/01/2017;13:00;20/01/2017 13:00;53;270;247;56;0;20/01/2017;0;717000;Mono
20/01/2017;14:00;20/01/2017 14:00;56;270;245;55;0;20/01/2017;0;719000;Mono
20/01/2017;15:00;20/01/2017 15:00;60;270;248;54;0;20/01/2017;0;721000;Mono
20/01/2017;16:00;20/01/2017 16:00;64;270;246;53;0;20/01/2017;0;722000;Mono
20/01/2017;17:00;20/01/2017 17:00;68;270;250;52;0;20/01/2017;0;724000;Mono
20/01/2017;18:00;20/01/2017 18:00;72;270;248;51;0;20/01/2017;0;726000;Mono
20/01/2017;19:00;20/01/2017 19:00;77;270;251;50;0;20/01/2017;0;727000;Mono
20/01/2017;20:00;20/01/2017 20:00;82;270;252;49;0;20/01/2017;0;729000;Mono
20/01/2017;21:00;20/01/2017 21:00;87;270;251;48;0;20/01/2017;0;730000;Mono
20/01/2017;22:00;20/01/2017 22:00;92;270;253;47;0;20/01/2017;0;732000;Mono
20/01/2017;23:00;20/01/2017 23:00;98;270;249;46;0;20/01/2017;1;734000;Mono
21/01/2017;00:00;21/01/2017 00:00;104;270;248;45;0;20/01/2017;1;736000;Mono
21/01/2017;01:00;21/01/2017 01:00;32;271;248;44;0;21/01/2017;0;738000;Mono
21/01/2017;02:00;21/01/2017 02:00;32;271;242;43;0;21/01/2017;0;739000;Mono
21/01/2017;03:00;21/01/2017 03:00;33;271;249;42;0;21/01/2017;0;741000;Mono
21/01/2017;04:00;21/01/2017 04:00;34;271;246;41;0;21/01/2017;0;742000;Mono
21/01/2017;05:00;21/01/2017 05:00;35;271;240;40;0;21/01/2017;0;743000;Mono
21/01/2017;06:00;21/01/2017 06:00;36;271;235;39;0;21/01/2017;0;745000;Mono
21/01/2017;07:00;21/01/2017 07:00;38;271;238;38;0;21/01/2017;0;746000;Mono
21/01/2017;08:00;21/01/2017 08:00;40;271;240;37;0;21/01/2017;0;747000;Mono
21/01/2017;09:00;21/01/2017 09:00;42;271;243;36;0;21/01/2017;0;748000;Mono
21/01/2017;10:00;21/01/2017 10:00;44;271;235;35;0;21/01/2017;0;750000;Mono
21/01/2017;11:00;21/01/2017 11:00;47;271;238;34;0;21/01/2017;0;752000;Mono
21/01/2017;12:00;21/01/2017 12:00;50;271;240;33;0;21/01/2017;0;753000;Mono
21/01/2017;13:00;21/01/2017 13:00;53;271;243;32;0;21/01/2017;0;755000;Mono
21/01/2017;14:00;21/01/2017 14:00;56;271;247;31;0;21/01/2017;0;756000;Mono
21/01/2017;15:00;21/01/2017 15:00;60;271;244;30;0;21/01/2017;0;757000;Mono
21/01/2017;16:00;21/01/2017 16:00;64;271;247;29;0;21/01/2017;0;759000;Mono
21/01/2017;17:00;21/01/2017 17:00;68;271;242;28;0;21/01/2017;0;761000;Mono
21/01/2017;18:00;21/01/2017 18:00;72;271;244;27;0;21/01/2017;0;762000;Mono
21/01/2017;19:00;21/01/2017 19:00;77;271;248;26;0;21/01/2017;0;764000;Mono
21/01/2017;20:00;21/01/2017 20:00;82;271;246;25;0;21/01/2017;0;765000;Mono
21/01/2017;21:00;21/01/2017 21:00;87;271;240;24;0;21/01/2017;0;767000;Mono
21/01/2017;22:00;21/01/2017 22:00;92;271;236;23;0;21/01/2017;0;768000;Mono
21/01/2017;23:00;21/01/2017 23:00;98;271;232;22;0;21/01/2017;1;769000;Mono
22/01/2017;00:00;22/01/2017 00:00;104;271;233;21;0;21/01/2017;1;770000;Mono
22/01/2017;01:00;22/01/2017 01:00;32;272;229;20;0;22/01/2017;0;771000;Mono
22/01/2017;02:00;22/01/2017 02:00;32;272;231;19;0;22/01/2017;0;773000;Mono
22/01/2017;03:00;22/01/2017 03:00;33;272;232;18;0;22/01/2017;0;775000;Mono
22/01/2017;04:00;22/01/2017 04:00;34;272;230;17;0;22/01/2017;0;776000;Mono
22/01/2017;05:00;22/01/2017 05:00;35;272;230;16;0;22/01/2017;0;778000;Mono
22/01/2017;06:00;22/01/2017 06:00;36;272;231;15;0;22/01/2017;0;779000;Mono
22/01/2017;07:00;22/01/2017 07:00;38;272;228;14;0;22/01/2017;0;780000;Mono
22/01/2017;08:00;22/01/2017 08:00;40;272;226;13;0;22/01/2017;0;781000;Mono
22/01/2017;09:00;22/01/2017 09:00;42;272;223;12;0;22/01/2017;0;782000;Mono
22/01/2017;10:00;22/01/2017 10:00;44;272;220;11;0;22/01/2017;0;783000;Mono
22/01/2017;11:00;22/01/2017 11:00;47;272;218;10;0;22/01/2017;0;785000;Mono
22/01/2017;12:00;22/01/2017 12:00;50;272;224;9;0;22/01/2017;0;786000;Mono
22/01/2017;13:00;22/01/2017 13:00;53;272;226;8;0;22/01/2017;0;788000;Mono
22/01/2017;14:00;22/01/2017 14:00;56;272;225;7;0;22/01/2017;0;789000;Mono
22/01/2017;15:00;22/01/2017 15:00;60;272;222;6;0;22/01/2017;0;790000;Mono
22/01/2017;16:00;22/01/2017 16:00;64;272;223;5;0;22/01/2017;0;791000;Mono
22/01/2017;17:00;22/01/2017 17:00;68;272;216;4;0;22/01/2017;0;793000;Mono
22/01/2017;18:00;22/01/2017 18:00;72;272;216;3;0;22/01/2017;0;795000;Mono
22/01/2017;19:00;22/01/2017 19:00;77;272;214;2;0;22/01/2017;0;797000;Mono
22/01/2017;20:00;22/01/2017 20:00;82;272;217;1;0;22/01/2017;0;799000;Mono
22/01/2017;21:00;22/01/2017 21:00;87;272;216;2;0;22/01/2017;0;800000;Mono
22/01/2017;22:00;22/01/2017 22:00;92;272;224;3;0;22/01/2017;0;802000;Mono
22/01/2017;23:00;22/01/2017 23:00;98;272;226;4;0;22/01/2017;1;804000;Mono
23/01/2017;00:00;23/01/2017 00:00;104;272;220;5;0;22/01/2017;1;806000;Mono
23/01/2017;01:00;23/01/2017 01:00;31;273;221;6;0;23/01/2017;0;807000;Mono
23/01/2017;02:00;23/01/2017 02:00;31;273;229;7;0;23/01/2017;0;809000;Mono
23/01/2017;03:00;23/01/2017 03:00;32;273;237;8;0;23/01/2017;0;810000;Mono
23/01/2017;04:00;23/01/2017 04:00;33;273;237;9;0;23/01/2017;0;811000;Mono
23/01/2017;05:00;23/01/2017 05:00;34;273;235;10;0;23/01/2017;0;812000;Mono
23/01/2017;06:00;23/01/2017 06:00;35;273;228;11;0;23/01/2017;0;814000;Mono
23/01/2017;07:00;23/01/2017 07:00;37;273;227;12;0;23/01/2017;0;816000;Mono
23/01/2017;08:00;23/01/2017 08:00;39;273;230;13;0;23/01/2017;0;818000;Mono
23/01/2017;09:00;23/01/2017 09:00;41;273;231;14;0;23/01/2017;0;819000;Mono
23/01/2017;10:00;23/01/2017 10:00;43;273;230;15;0;23/01/2017;0;820000;Mono
23/01/2017;11:00;23/01/2017 11:00;46;273;232;16;0;23/01/2017;0;821000;Mono
23/01/2017;12:00;23/01/2017 12:00;49;273;230;17;0;23/01/2017;0;822000;Mono
23/01/2017;13:00;23/01/2017 13:00;52;273;234;18;0;23/01/2017;0;823000;Mono
23/01/2017;14:00;23/01/2017 14:00;55;273;241;19;0;23/01/2017;0;825000;Mono
23/01/2017;15:00;23/01/2017 15:00;59;273;241;20;0;23/01/2017;0;827000;Mono
23/01/2017;16:00;23/01/2017 16:00;63;273;247;21;0;23/01/2017;0;828000;Mono
23/01/2017;17:00;23/01/2017 17:00;67;273;250;22;0;23/01/2017;0;829000;Mono
23/01/2017;18:00;23/01/2017 18:00;71;273;242;23;0;23/01/2017;0;830000;Mono
23/01/2017;19:00;23/01/2017 19:00;76;273;239;24;0;23/01/2017;0;831000;Mono
23/01/2017;20:00;23/01/2017 20:00;81;273;238;25;0;23/01/2017;0;832000;Mono
23/01/2017;21:00;23/01/2017 21:00;86;273;243;26;0;23/01/2017;0;834000;Mono
23/01/2017;22:00;23/01/2017 22:00;91;273;243;27;0;23/01/2017;0;836000;Mono
23/01/2017;23:00;23/01/2017 23:00;97;273;242;28;0;23/01/2017;1;837000;Mono
24/01/2017;00:00;24/01/2017 00:00;103;273;241;29;0;23/01/2017;1;838000;Mono
24/01/2017;01:00;24/01/2017 01:00;32;274;237;30;0;24/01/2017;0;840000;Mono
24/01/2017;02:00;24/01/2017 02:00;32;274;236;31;0;24/01/2017;0;841000;Mono
24/01/2017;03:00;24/01/2017 03:00;33;274;237;32;0;24/01/2017;0;842000;Mono
24/01/2017;04:00;24/01/2017 04:00;34;274;242;33;0;24/01/2017;0;844000;Mono
24/01/2017;05:00;24/01/2017 05:00;35;274;242;34;0;24/01/2017;0;846000;Mono
24/01/2017;06:00;24/01/2017 06:00;36;274;239;35;0;24/01/2017;0;847000;Mono
24/01/2017;07:00;24/01/2017 07:00;38;274;240;36;0;24/01/2017;0;848000;Mono
24/01/2017;08:00;24/01/2017 08:00;40;274;231;37;0;24/01/2017;0;849000;Mono
24/01/2017;09:00;24/01/2017 09:00;42;274;222;38;0;24/01/2017;0;850000;Mono
24/01/2017;10:00;24/01/2017 10:00;44;274;214;39;0;24/01/2017;0;851000;Mono
24/01/2017;11:00;24/01/2017 11:00;47;274;211;40;0;24/01/2017;0;853000;Mono
24/01/2017;12:00;24/01/2017 12:00;50;274;211;41;0;24/01/2017;0;855000;Mono
24/01/2017;13:00;24/01/2017 13:00;53;274;209;42;0;24/01/2017;0;857000;Mono
24/01/2017;14:00;24/01/2017 14:00;56;274;214;43;0;24/01/2017;0;858000;Mono
24/01/2017;15:00;24/01/2017 15:00;60;274;214;44;0;24/01/2017;0;859000;Mono
24/01/2017;16:00;24/01/2017 16:00;64;274;213;45;0;24/01/2017;0;860000;Mono
24/01/2017;17:00;24/01/2017 17:00;68;274;214;46;0;24/01/2017;0;862000;Mono
24/01/2017;18:00;24/01/2017 18:00;72;274;209;47;0;24/01/2017;0;863000;Mono
24/01/2017;19:00;24/01/2017 19:00;77;274;204;48;0;24/01/2017;0;865000;Mono
24/01/2017;20:00;24/01/2017 20:00;82;274;201;49;0;24/01/2017;0;867000;Mono
24/01/2017;21:00;24/01/2017 21:00;87;274;205;50;0;24/01/2017;0;868000;Mono
24/01/2017;22:00;24/01/2017 22:00;92;274;201;51;0;24/01/2017;0;870000;Mono
24/01/2017;23:00;24/01/2017 23:00;98;274;199;52;0;24/01/2017;1;871000;Mono
25/01/2017;00:00;25/01/2017 00:00;104;274;199;53;0;24/01/2017;1;873000;Mono
25/01/2017;01:00;25/01/2017 01:00;30;275;200;54;0;25/01/2017;0;874000;Mono
